event_id,is_anomaly,attack_type
EVT-0017028,0,normal
EVT-0017029,0,normal
EVT-0017030,0,normal
EVT-0017031,0,normal
EVT-0017032,0,normal
EVT-0017033,0,normal
EVT-0017034,0,normal
EVT-0017035,0,normal
EVT-0017036,1,brute_force
EVT-0017037,1,brute_force
EVT-0017038,1,brute_force
EVT-0017039,1,brute_force
EVT-0017040,1,brute_force
EVT-0017041,1,brute_force
EVT-0017042,1,brute_force
EVT-0017043,0,normal
EVT-0017044,0,normal
EVT-0017045,1,brute_force
EVT-0017046,1,brute_force
EVT-0017047,0,normal
EVT-0017048,0,normal
EVT-0017049,0,normal
EVT-0017050,0,normal
EVT-0017051,0,normal
EVT-0017052,0,normal
EVT-0017053,0,normal
EVT-0017054,0,normal
EVT-0017055,0,normal
EVT-0017056,0,normal
EVT-0017057,0,normal
EVT-0017058,0,normal
EVT-0017059,0,normal
EVT-0017060,0,normal
EVT-0017061,0,normal
EVT-0017062,0,normal
EVT-0017063,0,normal
EVT-0017064,0,normal
EVT-0017065,0,normal
EVT-0017066,0,normal
EVT-0017067,0,normal
EVT-0017068,0,normal
EVT-0017069,0,normal
EVT-0017070,0,normal
EVT-0017071,0,normal
EVT-0017072,0,normal
EVT-0017073,0,normal
EVT-0017074,0,normal
EVT-0017075,0,normal
EVT-0017076,0,normal
EVT-0017077,0,normal
EVT-0017078,0,normal
EVT-0017079,0,normal
EVT-0017080,0,normal
EVT-0017081,0,normal
EVT-0017082,0,normal
EVT-0017083,0,normal
EVT-0017084,0,normal
EVT-0017085,0,normal
EVT-0017086,0,normal
EVT-0017087,0,normal
EVT-0017088,0,normal
EVT-0017089,0,normal
EVT-0017090,0,normal
EVT-0017091,0,normal
EVT-0017092,0,normal
EVT-0017093,0,normal
EVT-0017094,0,normal
EVT-0017095,0,normal
EVT-0017096,0,normal
EVT-0017097,0,normal
EVT-0017098,0,normal
EVT-0017099,0,normal
EVT-0017100,0,normal
EVT-0017101,0,normal
EVT-0017102,0,normal
EVT-0017103,0,normal
EVT-0017104,0,normal
EVT-0017105,0,normal
EVT-0017106,0,normal
EVT-0017107,0,normal
EVT-0017108,0,normal
EVT-0017109,0,normal
EVT-0017110,0,normal
EVT-0017111,0,normal
EVT-0017112,0,normal
EVT-0017113,0,normal
EVT-0017114,0,normal
EVT-0017115,0,normal
EVT-0017116,0,normal
EVT-0017117,0,normal
EVT-0017118,0,normal
EVT-0017119,0,normal
EVT-0017120,0,normal
EVT-0017121,0,normal
EVT-0017122,0,normal
EVT-0017123,0,normal
EVT-0017124,0,normal
EVT-0017125,1,impossible_travel
EVT-0017126,0,normal
EVT-0017127,0,normal
EVT-0017128,0,normal
EVT-0017129,0,normal
EVT-0017130,0,normal
EVT-0017131,0,normal
EVT-0017132,0,normal
EVT-0017133,0,normal
EVT-0017134,0,normal
EVT-0017135,0,normal
EVT-0017136,0,normal
EVT-0017137,0,normal
EVT-0017138,0,normal
EVT-0017139,0,normal
EVT-0017140,0,normal
EVT-0017141,0,normal
EVT-0017142,0,normal
EVT-0017143,0,normal
EVT-0017144,0,normal
EVT-0017145,0,normal
EVT-0017146,0,normal
EVT-0017147,0,normal
EVT-0017148,0,normal
EVT-0017149,0,normal
EVT-0017150,0,normal
EVT-0017151,0,normal
EVT-0017152,0,normal
EVT-0017153,0,normal
EVT-0017154,0,normal
EVT-0017155,0,normal
EVT-0017156,0,normal
EVT-0017157,0,normal
EVT-0017158,0,normal
EVT-0017159,0,normal
EVT-0017160,0,normal
EVT-0017161,0,normal
EVT-0017162,0,normal
EVT-0017163,0,normal
EVT-0017164,0,normal
EVT-0017165,0,normal
EVT-0017166,0,normal
EVT-0017167,0,normal
EVT-0017168,0,normal
EVT-0017169,0,normal
EVT-0017170,0,normal
EVT-0017171,0,normal
EVT-0017172,0,normal
EVT-0017173,0,normal
EVT-0017174,0,normal
EVT-0017175,0,normal
EVT-0017176,0,normal
EVT-0017177,0,normal
EVT-0017178,0,normal
EVT-0017179,0,normal
EVT-0017180,0,normal
EVT-0017181,0,normal
EVT-0017182,0,normal
EVT-0017183,0,normal
EVT-0017184,0,normal
EVT-0017185,0,normal
EVT-0017186,0,normal
EVT-0017187,0,normal
EVT-0017188,0,normal
EVT-0017189,0,normal
EVT-0017190,0,normal
EVT-0017191,0,normal
EVT-0017192,0,normal
EVT-0017193,0,normal
EVT-0017194,0,normal
EVT-0017195,0,normal
EVT-0017196,0,normal
EVT-0017197,0,normal
EVT-0017198,0,normal
EVT-0017199,0,normal
EVT-0017200,0,normal
EVT-0017201,0,normal
EVT-0017202,0,normal
EVT-0017203,0,normal
EVT-0017204,0,normal
EVT-0017205,0,normal
EVT-0017206,0,normal
EVT-0017207,0,normal
EVT-0017208,0,normal
EVT-0017209,0,normal
EVT-0017210,0,normal
EVT-0017211,0,normal
EVT-0017212,0,normal
EVT-0017213,0,normal
EVT-0017214,0,normal
EVT-0017215,0,normal
EVT-0017216,0,normal
EVT-0017217,0,normal
EVT-0017218,0,normal
EVT-0017219,0,normal
EVT-0017220,0,normal
EVT-0017221,0,normal
EVT-0017222,0,normal
EVT-0017223,0,normal
EVT-0017224,0,normal
EVT-0017225,0,normal
EVT-0017226,0,normal
EVT-0017227,0,normal
EVT-0017228,0,normal
EVT-0017229,0,normal
EVT-0017230,0,normal
EVT-0017231,0,normal
EVT-0017232,0,normal
EVT-0017233,0,normal
EVT-0017234,0,normal
EVT-0017235,0,normal
EVT-0017236,0,normal
EVT-0017237,0,normal
EVT-0017238,0,normal
EVT-0017239,0,normal
EVT-0017240,0,normal
EVT-0017241,0,normal
EVT-0017242,0,normal
EVT-0017243,0,normal
EVT-0017244,0,normal
EVT-0017245,0,normal
EVT-0017246,0,normal
EVT-0017247,0,normal
EVT-0017248,0,normal
EVT-0017249,0,normal
EVT-0017250,0,normal
EVT-0017251,0,normal
EVT-0017252,0,normal
EVT-0017253,0,normal
EVT-0017254,0,normal
EVT-0017255,0,normal
EVT-0017256,0,normal
EVT-0017257,0,normal
EVT-0017258,0,normal
EVT-0017259,0,normal
EVT-0017260,0,normal
EVT-0017261,0,normal
EVT-0017262,0,normal
EVT-0017263,0,normal
EVT-0017264,0,normal
EVT-0017265,0,normal
EVT-0017266,0,normal
EVT-0017267,0,normal
EVT-0017268,0,normal
EVT-0017269,0,normal
EVT-0017270,0,normal
EVT-0017271,0,normal
EVT-0017272,0,normal
EVT-0017273,0,normal
EVT-0017274,0,normal
EVT-0017275,0,normal
EVT-0017276,0,normal
EVT-0017277,0,normal
EVT-0017278,0,normal
EVT-0017279,0,normal
EVT-0017280,0,normal
EVT-0017281,0,normal
EVT-0017282,0,normal
EVT-0017283,0,normal
EVT-0017284,0,normal
EVT-0017285,0,normal
EVT-0017286,0,normal
EVT-0017287,0,normal
EVT-0017288,0,normal
EVT-0017289,0,normal
EVT-0017290,0,normal
EVT-0017291,0,normal
EVT-0017292,0,normal
EVT-0017293,0,normal
EVT-0017294,0,normal
EVT-0017295,0,normal
EVT-0017296,0,normal
EVT-0017297,1,device_spoofing
EVT-0017298,0,normal
EVT-0017299,0,normal
EVT-0017300,0,normal
EVT-0017301,0,normal
EVT-0017302,0,normal
EVT-0017303,0,normal
EVT-0017304,0,normal
EVT-0017305,0,normal
EVT-0017306,0,normal
EVT-0017307,0,normal
EVT-0017308,0,normal
EVT-0017309,0,normal
EVT-0017310,0,normal
EVT-0017311,0,normal
EVT-0017312,0,normal
EVT-0017313,0,normal
EVT-0017314,0,normal
EVT-0017315,0,normal
EVT-0017316,0,normal
EVT-0017317,0,normal
EVT-0017318,0,normal
EVT-0017319,0,normal
EVT-0017320,0,normal
EVT-0017321,0,normal
EVT-0017322,0,normal
EVT-0017323,0,normal
EVT-0017324,0,normal
EVT-0017325,0,normal
EVT-0017326,0,normal
EVT-0017327,0,normal
EVT-0017328,0,normal
EVT-0017329,0,normal
EVT-0017330,0,normal
EVT-0017331,0,normal
EVT-0017332,0,normal
EVT-0017333,0,normal
EVT-0017334,0,normal
EVT-0017335,0,normal
EVT-0017336,0,normal
EVT-0017337,0,normal
EVT-0017338,0,normal
EVT-0017339,0,normal
EVT-0017340,0,normal
EVT-0017341,0,normal
EVT-0017342,0,normal
EVT-0017343,0,normal
EVT-0017344,0,normal
EVT-0017345,0,normal
EVT-0017346,0,normal
EVT-0017347,0,normal
EVT-0017348,0,normal
EVT-0017349,0,normal
EVT-0017350,0,normal
EVT-0017351,0,normal
EVT-0017352,0,normal
EVT-0017353,0,normal
EVT-0017354,0,normal
EVT-0017355,0,normal
EVT-0017356,0,normal
EVT-0017357,0,normal
EVT-0017358,0,normal
EVT-0017359,0,normal
EVT-0017360,0,normal
EVT-0017361,0,normal
EVT-0017362,0,normal
EVT-0017363,0,normal
EVT-0017364,0,normal
EVT-0017365,0,normal
EVT-0017366,0,normal
EVT-0017367,0,normal
EVT-0017368,0,normal
EVT-0017369,0,normal
EVT-0017370,0,normal
EVT-0017371,0,normal
EVT-0017372,0,normal
EVT-0017373,0,normal
EVT-0017374,0,normal
EVT-0017375,0,normal
EVT-0017376,0,normal
EVT-0017377,0,normal
EVT-0017378,0,normal
EVT-0017379,0,normal
EVT-0017380,0,normal
EVT-0017381,0,normal
EVT-0017382,0,normal
EVT-0017383,0,normal
EVT-0017384,0,normal
EVT-0017385,0,normal
EVT-0017386,0,normal
EVT-0017387,0,normal
EVT-0017388,0,normal
EVT-0017389,0,normal
EVT-0017390,0,normal
EVT-0017391,0,normal
EVT-0017392,0,normal
EVT-0017393,0,normal
EVT-0017394,0,normal
EVT-0017395,0,normal
EVT-0017396,0,normal
EVT-0017397,0,normal
EVT-0017398,0,normal
EVT-0017399,0,normal
EVT-0017400,0,normal
EVT-0017401,0,normal
EVT-0017402,0,normal
EVT-0017403,0,normal
EVT-0017404,0,normal
EVT-0017405,0,normal
EVT-0017406,0,normal
EVT-0017407,0,normal
EVT-0017408,0,normal
EVT-0017409,0,normal
EVT-0017410,0,normal
EVT-0017411,0,normal
EVT-0017412,0,normal
EVT-0017413,0,normal
EVT-0017414,0,normal
EVT-0017415,0,normal
EVT-0017416,0,normal
EVT-0017417,0,normal
EVT-0017418,0,normal
EVT-0017419,0,normal
EVT-0017420,0,normal
EVT-0017421,0,normal
EVT-0017422,0,normal
EVT-0017423,0,normal
EVT-0017424,0,normal
EVT-0017425,0,normal
EVT-0017426,0,normal
EVT-0017427,0,normal
EVT-0017428,0,normal
EVT-0017429,0,normal
EVT-0017430,0,normal
EVT-0017431,0,normal
EVT-0017432,0,normal
EVT-0017433,0,normal
EVT-0017434,0,normal
EVT-0017435,0,normal
EVT-0017436,0,normal
EVT-0017437,0,normal
EVT-0017438,0,normal
EVT-0017439,0,normal
EVT-0017440,0,normal
EVT-0017441,0,normal
EVT-0017442,0,normal
EVT-0017443,0,normal
EVT-0017444,0,normal
EVT-0017445,0,normal
EVT-0017446,0,normal
EVT-0017447,0,normal
EVT-0017448,0,normal
EVT-0017449,0,normal
EVT-0017450,0,normal
EVT-0017451,0,normal
EVT-0017452,0,normal
EVT-0017453,0,normal
EVT-0017454,0,normal
EVT-0017455,0,normal
EVT-0017456,0,normal
EVT-0017457,0,normal
EVT-0017458,0,normal
EVT-0017459,0,normal
EVT-0017460,1,low_slow_exfiltration
EVT-0017461,0,normal
EVT-0017462,0,normal
EVT-0017463,0,normal
EVT-0017464,0,normal
EVT-0017465,0,normal
EVT-0017466,0,normal
EVT-0017467,0,normal
EVT-0017468,0,normal
EVT-0017469,0,normal
EVT-0017470,0,normal
EVT-0017471,0,normal
EVT-0017472,0,normal
EVT-0017473,0,normal
EVT-0017474,0,normal
EVT-0017475,0,normal
EVT-0017476,0,normal
EVT-0017477,0,normal
EVT-0017478,0,normal
EVT-0017479,0,normal
EVT-0017480,0,normal
EVT-0017481,0,normal
EVT-0017482,0,normal
EVT-0017483,0,normal
EVT-0017484,0,normal
EVT-0017485,0,normal
EVT-0017486,0,normal
EVT-0017487,0,normal
EVT-0017488,0,normal
EVT-0017489,0,normal
EVT-0017490,0,normal
EVT-0017491,0,normal
EVT-0017492,0,normal
EVT-0017493,0,normal
EVT-0017494,0,normal
EVT-0017495,0,normal
EVT-0017496,0,normal
EVT-0017497,0,normal
EVT-0017498,0,normal
EVT-0017499,0,normal
EVT-0017500,0,normal
EVT-0017501,0,normal
EVT-0017502,0,normal
EVT-0017503,0,normal
EVT-0017504,0,normal
EVT-0017505,0,normal
EVT-0017506,0,normal
EVT-0017507,0,normal
EVT-0017508,0,normal
EVT-0017509,0,normal
EVT-0017510,0,normal
EVT-0017511,1,low_slow_exfiltration
EVT-0017512,0,normal
EVT-0017513,0,normal
EVT-0017514,0,normal
EVT-0017515,0,normal
EVT-0017516,0,normal
EVT-0017517,0,normal
EVT-0017518,0,normal
EVT-0017519,0,normal
EVT-0017520,0,normal
EVT-0017521,0,normal
EVT-0017522,0,normal
EVT-0017523,0,normal
EVT-0017524,0,normal
EVT-0017525,0,normal
EVT-0017526,0,normal
EVT-0017527,0,normal
EVT-0017528,0,normal
EVT-0017529,0,normal
EVT-0017530,0,normal
EVT-0017531,0,normal
EVT-0017532,0,normal
EVT-0017533,0,normal
EVT-0017534,0,normal
EVT-0017535,0,normal
EVT-0017536,0,normal
EVT-0017537,0,normal
EVT-0017538,0,normal
EVT-0017539,0,normal
EVT-0017540,0,normal
EVT-0017541,0,normal
EVT-0017542,0,normal
EVT-0017543,0,normal
EVT-0017544,0,normal
EVT-0017545,0,normal
EVT-0017546,0,normal
EVT-0017547,0,normal
EVT-0017548,0,normal
EVT-0017549,0,normal
EVT-0017550,0,normal
EVT-0017551,0,normal
EVT-0017552,0,normal
EVT-0017553,0,normal
EVT-0017554,0,normal
EVT-0017555,0,normal
EVT-0017556,0,normal
EVT-0017557,0,normal
EVT-0017558,0,normal
EVT-0017559,0,normal
EVT-0017560,0,normal
EVT-0017561,0,normal
EVT-0017562,0,normal
EVT-0017563,0,normal
EVT-0017564,0,normal
EVT-0017565,0,normal
EVT-0017566,0,normal
EVT-0017567,0,normal
EVT-0017568,0,normal
EVT-0017569,0,normal
EVT-0017570,0,normal
EVT-0017571,0,normal
EVT-0017572,0,normal
EVT-0017573,0,normal
EVT-0017574,0,normal
EVT-0017575,0,normal
EVT-0017576,0,normal
EVT-0017577,0,normal
EVT-0017578,0,normal
EVT-0017579,0,normal
EVT-0017580,0,normal
EVT-0017581,0,normal
EVT-0017582,0,normal
EVT-0017583,0,normal
EVT-0017584,0,normal
EVT-0017585,0,normal
EVT-0017586,0,normal
EVT-0017587,0,normal
EVT-0017588,0,normal
EVT-0017589,0,normal
EVT-0017590,0,normal
EVT-0017591,0,normal
EVT-0017592,0,normal
EVT-0017593,0,normal
EVT-0017594,0,normal
EVT-0017595,0,normal
EVT-0017596,1,impossible_travel
EVT-0017597,0,normal
EVT-0017598,0,normal
EVT-0017599,0,normal
EVT-0017600,0,normal
EVT-0017601,0,normal
EVT-0017602,0,normal
EVT-0017603,0,normal
EVT-0017604,0,normal
EVT-0017605,0,normal
EVT-0017606,0,normal
EVT-0017607,0,normal
EVT-0017608,0,normal
EVT-0017609,0,normal
EVT-0017610,0,normal
EVT-0017611,0,normal
EVT-0017612,0,normal
EVT-0017613,0,normal
EVT-0017614,0,normal
EVT-0017615,0,normal
EVT-0017616,0,normal
EVT-0017617,0,normal
EVT-0017618,0,normal
EVT-0017619,0,normal
EVT-0017620,0,normal
EVT-0017621,0,normal
EVT-0017622,0,normal
EVT-0017623,0,normal
EVT-0017624,0,normal
EVT-0017625,0,normal
EVT-0017626,0,normal
EVT-0017627,0,normal
EVT-0017628,0,normal
EVT-0017629,0,normal
EVT-0017630,0,normal
EVT-0017631,0,normal
EVT-0017632,0,normal
EVT-0017633,0,normal
EVT-0017634,0,normal
EVT-0017635,0,normal
EVT-0017636,0,normal
EVT-0017637,0,normal
EVT-0017638,0,normal
EVT-0017639,0,normal
EVT-0017640,0,normal
EVT-0017641,0,normal
EVT-0017642,0,normal
EVT-0017643,0,normal
EVT-0017644,0,normal
EVT-0017645,0,normal
EVT-0017646,0,normal
EVT-0017647,0,normal
EVT-0017648,0,normal
EVT-0017649,0,normal
EVT-0017650,0,normal
EVT-0017651,0,normal
EVT-0017652,0,normal
EVT-0017653,0,normal
EVT-0017654,0,normal
EVT-0017655,0,normal
EVT-0017656,0,normal
EVT-0017657,0,normal
EVT-0017658,0,normal
EVT-0017659,0,normal
EVT-0017660,0,normal
EVT-0017661,0,normal
EVT-0017662,0,normal
EVT-0017663,0,normal
EVT-0017664,0,normal
EVT-0017665,0,normal
EVT-0017666,0,normal
EVT-0017667,0,normal
EVT-0017668,0,normal
EVT-0017669,0,normal
EVT-0017670,0,normal
EVT-0017671,0,normal
EVT-0017672,0,normal
EVT-0017673,0,normal
EVT-0017674,0,normal
EVT-0017675,0,normal
EVT-0017676,0,normal
EVT-0017677,0,normal
EVT-0017678,0,normal
EVT-0017679,0,normal
EVT-0017680,0,normal
EVT-0017681,0,normal
EVT-0017682,0,normal
EVT-0017683,0,normal
EVT-0017684,0,normal
EVT-0017685,0,normal
EVT-0017686,0,normal
EVT-0017687,0,normal
EVT-0017688,0,normal
EVT-0017689,0,normal
EVT-0017690,0,normal
EVT-0017691,0,normal
EVT-0017692,0,normal
EVT-0017693,0,normal
EVT-0017694,0,normal
EVT-0017695,0,normal
EVT-0017696,0,normal
EVT-0017697,0,normal
EVT-0017698,0,normal
EVT-0017699,0,normal
EVT-0017700,0,normal
EVT-0017701,0,normal
EVT-0017702,0,normal
EVT-0017703,0,normal
EVT-0017704,0,normal
EVT-0017705,0,normal
EVT-0017706,0,normal
EVT-0017707,0,normal
EVT-0017708,0,normal
EVT-0017709,0,normal
EVT-0017710,0,normal
EVT-0017711,0,normal
EVT-0017712,0,normal
EVT-0017713,0,normal
EVT-0017714,0,normal
EVT-0017715,0,normal
EVT-0017716,0,normal
EVT-0017717,0,normal
EVT-0017718,0,normal
EVT-0017719,0,normal
EVT-0017720,0,normal
EVT-0017721,0,normal
EVT-0017722,0,normal
EVT-0017723,0,normal
EVT-0017724,0,normal
EVT-0017725,0,normal
EVT-0017726,0,normal
EVT-0017727,0,normal
EVT-0017728,0,normal
EVT-0017729,0,normal
EVT-0017730,0,normal
EVT-0017731,0,normal
EVT-0017732,0,normal
EVT-0017733,0,normal
EVT-0017734,0,normal
EVT-0017735,1,impossible_travel
EVT-0017736,0,normal
EVT-0017737,0,normal
EVT-0017738,0,normal
EVT-0017739,0,normal
EVT-0017740,0,normal
EVT-0017741,0,normal
EVT-0017742,0,normal
EVT-0017743,0,normal
EVT-0017744,0,normal
EVT-0017745,0,normal
EVT-0017746,0,normal
EVT-0017747,0,normal
EVT-0017748,0,normal
EVT-0017749,0,normal
EVT-0017750,0,normal
EVT-0017751,0,normal
EVT-0017752,0,normal
EVT-0017753,0,normal
EVT-0017754,0,normal
EVT-0017755,0,normal
EVT-0017756,0,normal
EVT-0017757,0,normal
EVT-0017758,0,normal
EVT-0017759,0,normal
EVT-0017760,0,normal
EVT-0017761,0,normal
EVT-0017762,0,normal
EVT-0017763,0,normal
EVT-0017764,0,normal
EVT-0017765,0,normal
EVT-0017766,0,normal
EVT-0017767,0,normal
EVT-0017768,0,normal
EVT-0017769,0,normal
EVT-0017770,0,normal
EVT-0017771,0,normal
EVT-0017772,0,normal
EVT-0017773,0,normal
EVT-0017774,0,normal
EVT-0017775,0,normal
EVT-0017776,0,normal
EVT-0017777,0,normal
EVT-0017778,0,normal
EVT-0017779,0,normal
EVT-0017780,0,normal
EVT-0017781,0,normal
EVT-0017782,0,normal
EVT-0017783,0,normal
EVT-0017784,0,normal
EVT-0017785,0,normal
EVT-0017786,0,normal
EVT-0017787,0,normal
EVT-0017788,0,normal
EVT-0017789,0,normal
EVT-0017790,0,normal
EVT-0017791,0,normal
EVT-0017792,0,normal
EVT-0017793,0,normal
EVT-0017794,0,normal
EVT-0017795,0,normal
EVT-0017796,0,normal
EVT-0017797,0,normal
EVT-0017798,0,normal
EVT-0017799,0,normal
EVT-0017800,0,normal
EVT-0017801,0,normal
EVT-0017802,0,normal
EVT-0017803,0,normal
EVT-0017804,0,normal
EVT-0017805,0,normal
EVT-0017806,0,normal
EVT-0017807,0,normal
EVT-0017808,0,normal
EVT-0017809,0,normal
EVT-0017810,0,normal
EVT-0017811,0,normal
EVT-0017812,0,normal
EVT-0017813,0,normal
EVT-0017814,0,normal
EVT-0017815,0,normal
EVT-0017816,0,normal
EVT-0017817,0,normal
EVT-0017818,0,normal
EVT-0017819,0,normal
EVT-0017820,0,normal
EVT-0017821,0,normal
EVT-0017822,0,normal
EVT-0017823,0,normal
EVT-0017824,0,normal
EVT-0017825,0,normal
EVT-0017826,0,normal
EVT-0017827,0,normal
EVT-0017828,0,normal
EVT-0017829,0,normal
EVT-0017830,0,normal
EVT-0017831,0,normal
EVT-0017832,0,normal
EVT-0017833,0,normal
EVT-0017834,0,normal
EVT-0017835,0,normal
EVT-0017836,0,normal
EVT-0017837,0,normal
EVT-0017838,0,normal
EVT-0017839,0,normal
EVT-0017840,0,normal
EVT-0017841,0,normal
EVT-0017842,0,normal
EVT-0017843,0,normal
EVT-0017844,0,normal
EVT-0017845,0,normal
EVT-0017846,0,normal
EVT-0017847,0,normal
EVT-0017848,0,normal
EVT-0017849,0,normal
EVT-0017850,0,normal
EVT-0017851,0,normal
EVT-0017852,0,normal
EVT-0017853,0,normal
EVT-0017854,0,normal
EVT-0017855,0,normal
EVT-0017856,0,normal
EVT-0017857,0,normal
EVT-0017858,0,normal
EVT-0017859,0,normal
EVT-0017860,1,impossible_travel
EVT-0017861,0,normal
EVT-0017862,0,normal
EVT-0017863,0,normal
EVT-0017864,0,normal
EVT-0017865,0,normal
EVT-0017866,0,normal
EVT-0017867,0,normal
EVT-0017868,0,normal
EVT-0017869,0,normal
EVT-0017870,0,normal
EVT-0017871,1,impossible_travel
EVT-0017872,0,normal
EVT-0017873,0,normal
EVT-0017874,0,normal
EVT-0017875,0,normal
EVT-0017876,0,normal
EVT-0017877,0,normal
EVT-0017878,0,normal
EVT-0017879,0,normal
EVT-0017880,0,normal
EVT-0017881,0,normal
EVT-0017882,0,normal
EVT-0017883,0,normal
EVT-0017884,0,normal
EVT-0017885,0,normal
EVT-0017886,0,normal
EVT-0017887,0,normal
EVT-0017888,0,normal
EVT-0017889,0,normal
EVT-0017890,0,normal
EVT-0017891,0,normal
EVT-0017892,0,normal
EVT-0017893,0,normal
EVT-0017894,0,normal
EVT-0017895,0,normal
EVT-0017896,0,normal
EVT-0017897,0,normal
EVT-0017898,0,normal
EVT-0017899,0,normal
EVT-0017900,0,normal
EVT-0017901,0,normal
EVT-0017902,0,normal
EVT-0017903,0,normal
EVT-0017904,0,normal
EVT-0017905,0,normal
EVT-0017906,0,normal
EVT-0017907,0,normal
EVT-0017908,0,normal
EVT-0017909,0,normal
EVT-0017910,0,normal
EVT-0017911,0,normal
EVT-0017912,0,normal
EVT-0017913,0,normal
EVT-0017914,0,normal
EVT-0017915,0,normal
EVT-0017916,0,normal
EVT-0017917,0,normal
EVT-0017918,0,normal
EVT-0017919,0,normal
EVT-0017920,0,normal
EVT-0017921,0,normal
EVT-0017922,0,normal
EVT-0017923,0,normal
EVT-0017924,0,normal
EVT-0017925,0,normal
EVT-0017926,0,normal
EVT-0017927,0,normal
EVT-0017928,0,normal
EVT-0017929,0,normal
EVT-0017930,0,normal
EVT-0017931,0,normal
EVT-0017932,0,normal
EVT-0017933,0,normal
EVT-0017934,0,normal
EVT-0017935,0,normal
EVT-0017936,0,normal
EVT-0017937,0,normal
EVT-0017938,0,normal
EVT-0017939,0,normal
EVT-0017940,0,normal
EVT-0017941,0,normal
EVT-0017942,0,normal
EVT-0017943,0,normal
EVT-0017944,0,normal
EVT-0017945,0,normal
EVT-0017946,0,normal
EVT-0017947,0,normal
EVT-0017948,0,normal
EVT-0017949,0,normal
EVT-0017950,0,normal
EVT-0017951,0,normal
EVT-0017952,0,normal
EVT-0017953,0,normal
EVT-0017954,0,normal
EVT-0017955,0,normal
EVT-0017956,0,normal
EVT-0017957,0,normal
EVT-0017958,0,normal
EVT-0017959,1,lateral_movement
EVT-0017960,0,normal
EVT-0017961,1,lateral_movement
EVT-0017962,0,normal
EVT-0017963,1,lateral_movement
EVT-0017964,0,normal
EVT-0017965,0,normal
EVT-0017966,1,lateral_movement
EVT-0017967,0,normal
EVT-0017968,0,normal
EVT-0017969,0,normal
EVT-0017970,0,normal
EVT-0017971,0,normal
EVT-0017972,0,normal
EVT-0017973,0,normal
EVT-0017974,0,normal
EVT-0017975,0,normal
EVT-0017976,0,normal
EVT-0017977,0,normal
EVT-0017978,0,normal
EVT-0017979,0,normal
EVT-0017980,0,normal
EVT-0017981,0,normal
EVT-0017982,0,normal
EVT-0017983,0,normal
EVT-0017984,0,normal
EVT-0017985,0,normal
EVT-0017986,0,normal
EVT-0017987,0,normal
EVT-0017988,0,normal
EVT-0017989,0,normal
EVT-0017990,0,normal
EVT-0017991,0,normal
EVT-0017992,0,normal
EVT-0017993,0,normal
EVT-0017994,0,normal
EVT-0017995,0,normal
EVT-0017996,0,normal
EVT-0017997,0,normal
EVT-0017998,0,normal
EVT-0017999,0,normal
EVT-0018000,0,normal
EVT-0018001,0,normal
EVT-0018002,0,normal
EVT-0018003,0,normal
EVT-0018004,0,normal
EVT-0018005,0,normal
EVT-0018006,0,normal
EVT-0018007,0,normal
EVT-0018008,0,normal
EVT-0018009,0,normal
EVT-0018010,0,normal
EVT-0018011,0,normal
EVT-0018012,0,normal
EVT-0018013,0,normal
EVT-0018014,0,normal
EVT-0018015,0,normal
EVT-0018016,0,normal
EVT-0018017,0,normal
EVT-0018018,0,normal
EVT-0018019,0,normal
EVT-0018020,0,normal
EVT-0018021,0,normal
EVT-0018022,0,normal
EVT-0018023,0,normal
EVT-0018024,0,normal
EVT-0018025,0,normal
EVT-0018026,0,normal
EVT-0018027,0,normal
EVT-0018028,0,normal
EVT-0018029,0,normal
EVT-0018030,0,normal
EVT-0018031,0,normal
EVT-0018032,0,normal
EVT-0018033,0,normal
EVT-0018034,0,normal
EVT-0018035,0,normal
EVT-0018036,0,normal
EVT-0018037,0,normal
EVT-0018038,0,normal
EVT-0018039,0,normal
EVT-0018040,0,normal
EVT-0018041,0,normal
EVT-0018042,1,low_slow_exfiltration
EVT-0018043,0,normal
EVT-0018044,0,normal
EVT-0018045,0,normal
EVT-0018046,0,normal
EVT-0018047,0,normal
EVT-0018048,0,normal
EVT-0018049,0,normal
EVT-0018050,0,normal
EVT-0018051,0,normal
EVT-0018052,0,normal
EVT-0018053,0,normal
EVT-0018054,0,normal
EVT-0018055,0,normal
EVT-0018056,0,normal
EVT-0018057,0,normal
EVT-0018058,0,normal
EVT-0018059,0,normal
EVT-0018060,0,normal
EVT-0018061,0,normal
EVT-0018062,0,normal
EVT-0018063,0,normal
EVT-0018064,0,normal
EVT-0018065,0,normal
EVT-0018066,0,normal
EVT-0018067,0,normal
EVT-0018068,0,normal
EVT-0018069,0,normal
EVT-0018070,0,normal
EVT-0018071,0,normal
EVT-0018072,0,normal
EVT-0018073,0,normal
EVT-0018074,0,normal
EVT-0018075,0,normal
EVT-0018076,0,normal
EVT-0018077,0,normal
EVT-0018078,0,normal
EVT-0018079,0,normal
EVT-0018080,0,normal
EVT-0018081,0,normal
EVT-0018082,0,normal
EVT-0018083,0,normal
EVT-0018084,0,normal
EVT-0018085,0,normal
EVT-0018086,0,normal
EVT-0018087,0,normal
EVT-0018088,0,normal
EVT-0018089,0,normal
EVT-0018090,0,normal
EVT-0018091,0,normal
EVT-0018092,0,normal
EVT-0018093,0,normal
EVT-0018094,0,normal
EVT-0018095,0,normal
EVT-0018096,0,normal
