event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,auth_success,session_duration,command_sequence,device_fingerprint
EVT-0018291,USER_015,human_user,2026-06-28 14:40:24.951699,10.16.192.204,Singapore,/telemetry,mfa_otp,True,43.56,rdp_connect|grep|query_db,DEV_950
EVT-0018292,USER_041,human_user,2026-06-28 14:43:09.510117,10.33.23.4,Bengaluru,/wiki,mfa_push,True,55.8,wget|cd|export_csv,DEV_758
EVT-0018293,USER_041,human_user,2026-06-28 14:44:22.308127,10.33.23.32,Delhi,/github,mfa_push,True,38.13,cd|cd|export_csv|export_csv,DEV_910
EVT-0018294,USER_001,human_user,2026-06-28 14:57:01.883560,10.34.22.233,Chennai,/internal-api,sso,True,40.88,git_push|rdp_connect,DEV_242
EVT-0018295,EDGE_068,edge_device,2026-06-28 15:01:56.571609,192.168.196.75,Bengaluru,/telemetry,certificate,True,0.5,ps_aux|scp|ps_aux|scp,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0018296,SVC_062,service_account,2026-06-28 15:06:42.401901,10.18.116.67,Hyderabad,/source-control-prod,api_key,True,3.53,sudo_su|sudo_su,DEV_756
EVT-0018297,EDGE_064,edge_device,2026-06-28 15:12:17.164898,192.168.122.79,Bengaluru,/firmware-update,certificate,True,0.5,query_db|grep|query_db|grep|grep|grep,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018298,USER_015,human_user,2026-06-28 15:13:33.762099,10.16.192.76,Singapore,/backup-vault,mfa_otp,True,18.89,export_csv|grep,DEV_661
EVT-0018299,SVC_057,service_account,2026-06-28 15:18:43.399863,10.22.244.119,Mumbai,/hr-portal,api_key,True,3.55,cat|whoami,DEV_891
EVT-0018300,USER_015,human_user,2026-06-28 15:32:36.329215,10.16.192.84,Singapore,/telemetry,mfa_otp,True,18.88,sudo_su|query_db|grep|cat|query_db,DEV_661
EVT-0018301,USER_015,human_user,2026-06-28 15:33:45.753099,10.16.192.138,Singapore,/telemetry,mfa_otp,True,37.28,cat|sudo_su|grep,DEV_950
EVT-0018302,EDGE_065,edge_device,2026-06-28 15:42:14.331477,192.168.197.197,Pune,/telemetry,certificate,True,0.62,curl|curl|rdp_connect|rdp_connect|rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018303,USER_021,human_user,2026-06-28 15:43:46.761749,10.6.223.176,Chennai,/github,sso,True,32.91,grep|wget|grep|ps_aux|cat|sudo_su,DEV_814
EVT-0018304,USER_054,human_user,2026-06-28 15:56:29.013285,10.32.35.114,Chennai,/hr-portal,sso,True,37.2,ls|git_push|export_csv,DEV_585
EVT-0018305,SVC_057,service_account,2026-06-28 16:02:49.049039,153.79.58.70,Frankfurt,/hr-portal,api_key,True,9.89,query_db|cat|whoami,DEV_891
EVT-0018306,USER_015,human_user,2026-06-28 16:11:59.961941,10.16.192.64,Singapore,/backup-vault,mfa_otp,True,33.43,query_db|query_db|grep|query_db|grep,DEV_556
EVT-0018307,EDGE_067,edge_device,2026-06-28 16:19:00.390569,192.168.131.146,Bengaluru,/sensor-data,certificate,True,0.68,cat|cd|cd|cd|cd|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0018308,SVC_061,service_account,2026-06-28 16:32:16.353575,10.25.201.111,Chennai,/sensor-data,api_key,True,2.86,cd|cd|ls,DEV_607
EVT-0018309,SVC_060,service_account,2026-06-28 16:35:16.928280,10.18.165.228,Hyderabad,/telemetry,api_key,True,2.84,cd|scp|cd|cd|cd,DEV_160
EVT-0018310,SVC_059,service_account,2026-06-28 16:38:43.057675,10.30.25.29,Pune,/email,api_key,True,2.11,export_csv|export_csv|netstat|netstat,DEV_797
EVT-0018311,EDGE_065,edge_device,2026-06-28 16:45:08.811401,192.168.197.54,Pune,/sensor-data,certificate,True,0.66,rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018312,SVC_057,service_account,2026-06-28 16:48:44.176786,10.22.244.151,Mumbai,/hr-portal,api_key,True,2.76,whoami|cat|whoami|query_db|cat,DEV_891
EVT-0018313,EDGE_069,edge_device,2026-06-28 17:03:31.714387,192.168.193.112,Chennai,/telemetry,certificate,True,0.59,cd|cd|netstat|cd|cd|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018314,EDGE_066,edge_device,2026-06-28 17:17:31.741146,192.168.20.185,Singapore,/firmware-update,certificate,True,0.78,cat|cat|cat|cat,EdgeOS-2.1/E4:B9:27:39:1F:67
EVT-0018315,EDGE_066,edge_device,2026-06-28 17:35:05.149867,192.168.20.73,Singapore,/sensor-data,certificate,True,0.69,cat|export_csv|export_csv|export_csv,EdgeOS-2.1/E4:B9:27:39:1F:67
EVT-0018316,SVC_056,service_account,2026-06-28 17:37:33.595692,10.19.57.114,Delhi,/sensor-data,api_key,True,1.75,whoami|export_csv|export_csv,DEV_404
EVT-0018317,EDGE_066,edge_device,2026-06-28 17:42:04.829491,192.168.20.172,Singapore,/sensor-data,certificate,True,0.68,export_csv|export_csv|cat|cat|export_csv|export_csv,EdgeOS-2.1/E4:B9:27:39:1F:67
EVT-0018318,USER_015,human_user,2026-06-28 17:42:05.838038,10.16.192.189,Singapore,/backup-vault,mfa_otp,True,22.02,sudo_su|cat,DEV_556
EVT-0018319,SVC_059,service_account,2026-06-28 17:42:24.658822,10.30.25.40,Pune,/email,mfa_otp,True,2.92,export_csv|export_csv|export_csv,DEV_797
EVT-0018320,SVC_057,service_account,2026-06-28 17:54:56.820583,10.22.244.39,Mumbai,/hr-portal,api_key,True,3.36,cat|cat,DEV_891
EVT-0018321,USER_015,human_user,2026-06-28 18:01:35.191437,10.16.192.110,Singapore,/backup-vault,mfa_otp,True,32.14,cat|query_db,DEV_661
EVT-0018322,USER_046,human_user,2026-06-28 18:02:37.801162,10.19.131.252,Bengaluru,/telemetry,mfa_push,True,28.8,query_db|grep,DEV_137
EVT-0018323,USER_003,human_user,2026-06-28 18:05:22.300956,10.14.210.199,Mumbai,/customer-data,password,True,55.84,cat|cat|query_db,DEV_916
EVT-0018324,EDGE_064,edge_device,2026-06-28 18:17:29.509349,192.168.122.28,Bengaluru,/sensor-data,certificate,True,0.5,query_db|query_db|grep|query_db|grep,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018325,SVC_059,service_account,2026-06-28 18:26:39.612021,10.30.25.83,Pune,/email,api_key,True,2.74,netstat|export_csv,DEV_797
EVT-0018326,EDGE_068,edge_device,2026-06-28 18:47:11.015746,192.168.196.139,Bengaluru,/telemetry,certificate,True,0.51,ps_aux|ps_aux,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0018327,EDGE_069,edge_device,2026-06-28 18:54:35.770970,192.168.193.243,Chennai,/sensor-data,certificate,True,0.52,cd|netstat|cd|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018328,USER_041,human_user,2026-06-28 19:10:27.272419,10.33.23.87,Bengaluru,/telemetry,mfa_push,True,49.18,zip_archive|zip_archive|wget|wget|export_csv,DEV_436
EVT-0018329,USER_019,human_user,2026-06-28 19:24:57.669733,10.11.124.94,Mumbai,/telemetry,sso,True,33.63,zip_archive|netstat|git_pull,DEV_278
EVT-0018330,EDGE_069,edge_device,2026-06-28 19:44:20.685096,192.168.193.5,Chennai,/firmware-update,certificate,True,0.5,cd|cd|cd|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018331,EDGE_065,edge_device,2026-06-28 20:15:58.569328,192.168.197.98,Pune,/telemetry,certificate,True,0.69,rdp_connect|curl|curl|rdp_connect|curl|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018332,EDGE_068,edge_device,2026-06-28 20:19:44.151542,192.168.196.161,Bengaluru,/firmware-update,certificate,True,0.5,scp|scp|scp|ps_aux|scp,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0018333,SVC_063,service_account,2026-06-28 20:21:50.128416,10.21.202.136,Chennai,/github,api_key,True,1.63,netstat|sudo_su|ps_aux,DEV_402
EVT-0018334,EDGE_065,edge_device,2026-06-28 20:24:18.714111,192.168.197.78,Pune,/telemetry,certificate,True,0.77,rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018335,SVC_060,service_account,2026-06-28 20:27:34.141129,10.18.165.170,Hyderabad,/telemetry,api_key,True,2.21,scp|scp,DEV_160
EVT-0018336,EDGE_065,edge_device,2026-06-28 21:01:05.210850,192.168.197.157,Pune,/telemetry,certificate,True,0.54,curl|rdp_connect|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018337,EDGE_069,edge_device,2026-06-28 21:36:08.950456,192.168.193.177,Chennai,/sensor-data,mfa_push,True,0.52,cd|netstat|cd|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018338,SVC_061,service_account,2026-06-28 21:47:37.233175,10.25.201.62,Chennai,/sensor-data,api_key,True,1.04,git_push|git_push|git_push|ls|cd,DEV_607
EVT-0018339,EDGE_064,edge_device,2026-06-28 21:56:25.076858,192.168.122.25,Bengaluru,/firmware-update,certificate,True,0.5,grep|grep|grep,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018340,SVC_061,service_account,2026-06-28 22:28:49.716323,10.25.201.102,Chennai,/sensor-data,api_key,True,3.34,git_push|cd|cd|ls|ls,DEV_607
EVT-0018341,EDGE_065,edge_device,2026-06-28 22:38:17.197545,106.71.169.192,Moscow,/sensor-data,certificate,True,19.8,rdp_connect|curl|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018342,SVC_062,service_account,2026-06-29 01:15:44.248686,10.18.116.83,Hyderabad,/github,api_key,True,3.43,grep|scp|grep|grep|grep,DEV_756
EVT-0018343,SVC_059,service_account,2026-06-29 01:54:59.890146,10.30.25.217,Pune,/email,api_key,True,3.58,export_csv|export_csv|export_csv|export_csv|netstat|export_csv,DEV_797
EVT-0018344,SVC_058,service_account,2026-06-29 02:04:19.124468,10.34.69.183,Singapore,/wiki,api_key,True,3.33,cd|cd|cd,DEV_675
EVT-0018345,EDGE_068,edge_device,2026-06-29 02:10:46.753579,192.168.196.51,Bengaluru,/telemetry,certificate,True,0.54,scp|ps_aux|scp|scp|ps_aux|ps_aux,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0018346,EDGE_065,edge_device,2026-06-29 02:20:04.547309,192.168.197.223,Pune,/firmware-update,certificate,True,0.66,curl|rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018347,EDGE_065,edge_device,2026-06-29 02:50:18.891062,192.168.197.38,Pune,/sensor-data,sso,True,0.75,rdp_connect|curl|rdp_connect|curl|curl|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018348,EDGE_066,edge_device,2026-06-29 02:55:33.322904,192.168.20.102,Singapore,/sensor-data,certificate,True,0.78,cat|export_csv|export_csv|cat,EdgeOS-2.1/E4:B9:27:39:1F:67
EVT-0018349,EDGE_065,edge_device,2026-06-29 03:07:15.589222,192.168.197.239,Pune,/firmware-update,certificate,True,0.72,rdp_connect|rdp_connect|curl,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018350,SVC_062,service_account,2026-06-29 03:44:42.732310,10.18.116.140,Hyderabad,/source-control-prod,api_key,True,3.59,scp|sudo_su|grep|grep,DEV_756
EVT-0018351,USER_035,human_user,2026-06-29 04:05:59.369264,10.30.57.149,Singapore,/wiki,mfa_otp,True,15.55,git_pull|ssh|git_pull|ls,DEV_460
EVT-0018352,SVC_062,service_account,2026-06-29 04:12:58.669976,10.18.116.179,Hyderabad,/github,api_key,True,3.75,grep|scp|sudo_su,DEV_756
EVT-0018353,USER_036,human_user,2026-06-29 04:16:00.182403,10.36.152.63,Pune,/email,sso,True,13.07,grep|query_db|git_pull|ssh,DEV_564
EVT-0018354,EDGE_067,edge_device,2026-06-29 04:18:37.530130,68.177.73.208,New_York,/sensor-data,certificate,True,2.76,cd|cd|cd,SPOOF_5840
EVT-0018355,SVC_060,service_account,2026-06-29 04:28:55.963216,10.18.165.106,Hyderabad,/telemetry,api_key,True,3.18,cd|scp|cd|cd|scp|rdp_connect,DEV_160
EVT-0018356,USER_021,human_user,2026-06-29 04:40:29.766743,10.6.223.150,Chennai,/source-control-prod,sso,True,40.56,sudo_su|wget|git_push,DEV_814
EVT-0018357,USER_008,human_user,2026-06-29 04:54:54.417490,10.33.40.201,Pune,/wiki,mfa_push,True,42.4,sudo_su|export_csv|cd|export_csv|curl,DEV_698
EVT-0018358,USER_022,human_user,2026-06-29 05:05:59.064230,10.13.160.154,Singapore,/hr-portal,sso,True,45.17,ssh|query_db|query_db,DEV_682
EVT-0018359,USER_035,human_user,2026-06-29 05:09:15.022569,10.30.57.15,Singapore,/sensor-data,mfa_otp,True,15.76,ssh|ssh|ls|git_pull|ls|git_pull,DEV_460
EVT-0018360,USER_021,human_user,2026-06-29 05:23:49.965858,10.6.223.235,Chennai,/internal-api,sso,True,35.02,wget|grep,DEV_229
EVT-0018361,EDGE_066,edge_device,2026-06-29 05:27:51.257046,192.168.20.46,Singapore,/firmware-update,certificate,True,0.67,export_csv|export_csv|export_csv|export_csv,EdgeOS-2.1/E4:B9:27:39:1F:67
EVT-0018362,EDGE_064,edge_device,2026-06-29 05:31:02.706613,192.168.122.180,Bengaluru,/firmware-update,certificate,True,0.5,query_db|grep|grep,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018363,USER_008,human_user,2026-06-29 05:55:48.483612,10.33.40.79,Pune,/wiki,mfa_push,True,35.53,git_push|wget,DEV_698
EVT-0018364,USER_035,human_user,2026-06-29 05:56:19.592971,10.30.57.110,Singapore,/wiki,mfa_otp,True,32.61,git_pull|git_pull|scp|git_pull|git_pull,DEV_460
EVT-0018365,USER_035,human_user,2026-06-29 05:58:37.537798,10.30.57.12,Pune,/github,mfa_otp,True,14.6,git_pull|scp|scp|scp|ls|ssh,DEV_206
EVT-0018366,USER_021,human_user,2026-06-29 06:02:27.172321,10.6.223.180,Chennai,/github,sso,True,41.99,grep|cat|cd,DEV_229
EVT-0018367,USER_035,human_user,2026-06-29 06:03:19.040757,10.30.57.43,Singapore,/wiki,biometric,True,30.11,scp|scp|git_pull|git_pull,DEV_460
EVT-0018368,USER_051,human_user,2026-06-29 06:05:23.606510,10.5.11.22,Singapore,/hr-portal,sso,True,41.33,ps_aux|sudo_su|ps_aux,DEV_945
EVT-0018369,USER_036,human_user,2026-06-29 06:06:21.148718,10.36.152.195,Pune,/email,password,True,24.5,ps_aux|query_db|export_csv|query_db,DEV_529
EVT-0018370,SVC_061,service_account,2026-06-29 06:06:41.748809,10.25.201.219,Chennai,/sensor-data,api_key,True,1.87,cd|cd|cd,DEV_607
EVT-0018371,USER_035,human_user,2026-06-29 06:07:14.663819,10.30.57.40,Pune,/sensor-data,mfa_otp,True,19.81,ssh|ls|ls|ls|ssh|scp,DEV_206
EVT-0018372,USER_018,human_user,2026-06-29 06:13:04.603343,10.6.178.41,Delhi,/email,mfa_push,True,17.73,sudo_su|sudo_su,DEV_303
EVT-0018373,SVC_058,service_account,2026-06-29 06:16:03.234356,10.34.69.60,Singapore,/wiki,api_key,True,3.91,rdp_connect|wget|cd,DEV_675
EVT-0018374,SVC_061,service_account,2026-06-29 06:19:39.536283,10.25.201.5,Chennai,/sensor-data,api_key,True,2.31,ls|ls|ls|ls|cd,DEV_607
EVT-0018375,USER_035,human_user,2026-06-29 06:20:05.603515,10.30.57.66,Pune,/github,mfa_otp,True,9.84,git_pull|scp|git_pull|git_pull|git_pull|ssh,DEV_460
EVT-0018376,SVC_059,service_account,2026-06-29 06:24:42.728363,10.30.25.29,Pune,/email,api_key,True,2.84,scp|netstat|netstat|export_csv|export_csv|netstat,DEV_797
EVT-0018377,EDGE_064,edge_device,2026-06-29 06:30:28.366184,192.168.122.175,Bengaluru,/telemetry,sso,True,0.5,grep|query_db|grep|grep|query_db,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018378,USER_050,human_user,2026-06-29 06:33:46.504973,10.3.212.24,Pune,/wiki,mfa_push,True,14.2,zip_archive|cat|sudo_su,DEV_886
EVT-0018379,USER_035,human_user,2026-06-29 06:35:48.280560,10.30.57.145,Singapore,/github,mfa_otp,True,14.0,git_pull|git_pull|git_pull|scp|git_pull,DEV_460
EVT-0018380,USER_008,human_user,2026-06-29 06:36:33.233251,10.33.40.174,Pune,/wiki,mfa_push,True,17.94,wget|export_csv,DEV_698
EVT-0018381,USER_021,human_user,2026-06-29 06:45:56.026431,10.6.223.28,Chennai,/source-control-prod,sso,True,43.26,ps_aux|wget,DEV_814
EVT-0018382,USER_051,human_user,2026-06-29 06:45:58.760918,10.5.11.163,Singapore,/sensor-data,sso,True,34.81,ps_aux|wget|export_csv|wget|sudo_su|sudo_su,DEV_945
EVT-0018383,USER_008,human_user,2026-06-29 06:52:48.411033,10.33.40.52,Pune,/hr-portal,api_key,True,31.88,wget|export_csv|sudo_su,DEV_698
EVT-0018384,USER_022,human_user,2026-06-29 06:52:59.882822,10.13.160.24,Singapore,/wiki,sso,True,29.98,ssh|cd|wget|query_db|git_push,DEV_412
EVT-0018385,USER_017,human_user,2026-06-29 06:54:22.424150,10.4.199.30,Hyderabad,/hr-portal,sso,True,38.91,curl|curl|git_pull,DEV_458
EVT-0018386,SVC_063,service_account,2026-06-29 06:55:43.961606,10.21.202.50,Chennai,/github,api_key,True,3.02,sudo_su|netstat|ps_aux|sudo_su|ps_aux,DEV_402
EVT-0018387,USER_021,human_user,2026-06-29 06:58:19.580960,10.6.223.188,Chennai,/source-control-prod,sso,True,29.14,sudo_su|git_push|wget|ps_aux,DEV_814
EVT-0018388,SVC_056,service_account,2026-06-29 06:58:55.683846,10.19.57.27,Delhi,/internal-api,api_key,True,0.6,whoami|git_pull|whoami|export_csv,DEV_404
EVT-0018389,EDGE_069,edge_device,2026-06-29 07:02:25.706638,192.168.193.161,Chennai,/firmware-update,certificate,True,0.62,cd|cd|netstat,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018390,USER_009,human_user,2026-06-29 07:06:16.941649,10.32.67.24,Mumbai,/github,mfa_push,True,47.93,sudo_su|zip_archive,DEV_175
EVT-0018391,USER_035,human_user,2026-06-29 07:08:15.212166,10.30.57.163,Pune,/sensor-data,mfa_otp,False,17.01,git_pull|ls|git_pull,DEV_460
EVT-0018392,USER_048,human_user,2026-06-29 07:09:41.639826,10.25.80.43,Delhi,/github,password,True,31.13,git_pull|git_pull|query_db|git_pull,DEV_479
EVT-0018393,USER_021,human_user,2026-06-29 07:11:53.202085,10.6.223.13,Chennai,/internal-api,biometric,True,41.78,sudo_su|sudo_su|ps_aux|grep|cd|ps_aux,DEV_814
EVT-0018394,USER_049,human_user,2026-06-29 07:12:25.160739,10.18.228.145,Singapore,/sensor-data,password,True,16.62,cat|ls,DEV_455
EVT-0018395,USER_014,human_user,2026-06-29 07:16:00.397067,10.40.147.56,Mumbai,/wiki,mfa_otp,True,1.34,ps_aux|wget,DEV_566
EVT-0018396,USER_021,human_user,2026-06-29 07:16:10.998211,10.6.223.43,Chennai,/github,sso,True,35.62,cat|sudo_su,DEV_229
EVT-0018397,USER_040,human_user,2026-06-29 07:16:14.759905,10.15.181.166,Mumbai,/github,sso,True,40.19,zip_archive|git_pull,DEV_831
EVT-0018398,USER_008,human_user,2026-06-29 07:16:32.981416,10.33.40.60,Pune,/hr-portal,mfa_push,True,24.93,sudo_su|wget|cd|export_csv|grep,DEV_698
EVT-0018399,USER_018,human_user,2026-06-29 07:17:35.893427,10.6.178.16,Delhi,/email,mfa_push,True,26.67,grep|scp,DEV_506
EVT-0018400,USER_018,human_user,2026-06-29 07:19:24.039911,10.6.178.72,Delhi,/github,mfa_push,True,21.91,scp|wget|wget|sudo_su|export_csv|sudo_su,DEV_506
EVT-0018401,SVC_061,service_account,2026-06-29 07:20:15.406337,10.25.201.163,Chennai,/sensor-data,api_key,True,2.14,ls|ls,DEV_607
EVT-0018402,SVC_059,service_account,2026-06-29 07:20:57.782365,10.30.25.151,Pune,/email,api_key,True,2.82,export_csv|export_csv|netstat|netstat|scp|netstat,DEV_797
EVT-0018403,USER_050,human_user,2026-06-29 07:22:31.830528,10.3.212.50,Pune,/wiki,sso,True,11.03,sudo_su|git_push|git_push,DEV_886
EVT-0018404,USER_048,human_user,2026-06-29 07:33:41.192783,10.25.80.102,Delhi,/internal-api,password,False,26.08,git_pull|grep,DEV_554
EVT-0018405,USER_004,human_user,2026-06-29 07:43:03.432763,10.34.192.171,Chennai,/internal-api,password,True,30.64,ssh|netstat|scp,DEV_357
EVT-0018406,USER_021,human_user,2026-06-29 07:49:16.143058,10.6.223.24,Chennai,/source-control-prod,sso,True,24.1,cd|cat|grep|wget|cat|sudo_su,DEV_229
EVT-0018407,USER_020,human_user,2026-06-29 07:49:56.803291,10.29.69.132,Mumbai,/internal-api,mfa_push,True,22.6,export_csv|curl|export_csv,DEV_535
EVT-0018408,USER_026,human_user,2026-06-29 07:50:53.877344,10.9.114.195,Singapore,/internal-api,mfa_push,True,27.84,scp|zip_archive|netstat|netstat,DEV_701
EVT-0018409,USER_035,human_user,2026-06-29 07:51:11.318817,10.30.57.156,Pune,/wiki,mfa_otp,True,20.2,ls|ls|scp,DEV_460
EVT-0018410,USER_019,human_user,2026-06-29 07:52:19.143690,10.11.124.131,Mumbai,/admin-console,sso,True,22.87,zip_archive|cat|zip_archive|wget|zip_archive,DEV_683
EVT-0018411,USER_017,human_user,2026-06-29 07:52:41.703186,10.4.199.133,Chennai,/email,sso,True,49.73,query_db|curl|git_pull|git_pull,DEV_458
EVT-0018412,USER_036,human_user,2026-06-29 07:53:58.811430,10.36.152.160,Pune,/email,password,True,16.1,grep|ps_aux|git_pull|grep|git_pull|ssh,DEV_529
EVT-0018413,USER_015,human_user,2026-06-29 07:54:19.403449,10.16.192.186,Singapore,/telemetry,mfa_otp,True,10.4,grep|export_csv|grep|grep|cat,DEV_661
EVT-0018414,USER_048,human_user,2026-06-29 07:55:29.878215,10.25.80.125,Delhi,/internal-api,password,True,25.79,git_pull|rdp_connect,DEV_554
EVT-0018415,EDGE_065,edge_device,2026-06-29 07:57:04.093366,192.168.197.177,Pune,/firmware-update,certificate,True,0.62,curl|rdp_connect|curl|rdp_connect|curl|rdp_connect,EdgeOS-2.1/9F:3C:97:BC:71:70
EVT-0018416,USER_021,human_user,2026-06-29 08:00:18.081920,10.6.223.200,Chennai,/internal-api,token,True,41.08,sudo_su|wget|grep|wget|ps_aux,DEV_814
EVT-0018417,USER_017,human_user,2026-06-29 08:01:16.142039,10.4.199.126,Hyderabad,/email,sso,True,46.29,git_pull|query_db|ps_aux,DEV_458
EVT-0018418,USER_020,human_user,2026-06-29 08:01:49.986333,10.29.69.45,Mumbai,/internal-api,mfa_push,True,19.71,curl|rdp_connect|export_csv|export_csv|export_csv,DEV_863
EVT-0018419,USER_051,human_user,2026-06-29 08:01:52.525188,10.5.11.90,Singapore,/hr-portal,sso,True,21.45,git_push|export_csv|wget|sudo_su,DEV_945
EVT-0018420,USER_050,human_user,2026-06-29 08:03:00.277439,10.3.212.138,Pune,/github,sso,True,44.22,sudo_su|ssh|ssh|sudo_su|zip_archive|zip_archive,DEV_232
EVT-0018421,USER_011,human_user,2026-06-29 08:03:02.761913,10.26.205.109,Singapore,/wiki,mfa_push,True,26.74,curl|curl|netstat|query_db,DEV_125
EVT-0018422,USER_045,human_user,2026-06-29 08:03:20.543747,10.5.134.167,Mumbai,/internal-api,sso,True,55.25,wget|wget|ps_aux,DEV_684
EVT-0018423,EDGE_069,edge_device,2026-06-29 08:03:27.422887,192.168.193.112,Chennai,/firmware-update,certificate,True,0.6,cd|cd,EdgeOS-2.1/0B:98:ED:D9:C2:75
EVT-0018424,USER_051,human_user,2026-06-29 08:03:52.890530,10.5.11.117,Singapore,/sensor-data,sso,True,10.12,git_push|git_push,DEV_945
EVT-0018425,EDGE_064,edge_device,2026-06-29 08:04:14.854548,192.168.122.178,Bengaluru,/sensor-data,certificate,True,0.5,grep|query_db|query_db|query_db,SecureRTOS-3.4/A5:7F:03:85:C4:78
EVT-0018426,USER_022,human_user,2026-06-29 08:04:32.535265,10.13.160.115,Singapore,/sensor-data,sso,True,22.47,query_db|cd|ssh|git_push|ssh|query_db,DEV_412
EVT-0018427,EDGE_067,edge_device,2026-06-29 08:05:31.620265,192.168.131.160,Bengaluru,/telemetry,certificate,True,0.82,cd|cat|cat|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0018428,USER_011,human_user,2026-06-29 08:06:35.254568,10.26.205.231,Singapore,/wiki,mfa_push,True,23.47,curl|curl,DEV_522
EVT-0018429,EDGE_067,edge_device,2026-06-29 08:09:04.444884,192.168.131.179,Bengaluru,/telemetry,certificate,True,0.8,cd|cat|cd,SecureRTOS-3.4/D4:E9:1D:EC:9D:0B
EVT-0018430,USER_031,human_user,2026-06-29 08:12:36.534342,10.8.99.192,Chennai,/telemetry,sso,True,39.4,query_db|cd|curl|curl|query_db|cd,DEV_604
EVT-0018431,USER_044,human_user,2026-06-29 08:14:31.966496,10.5.4.119,Chennai,/sensor-data,password,True,23.7,wget|netstat,DEV_951
EVT-0018432,SVC_057,service_account,2026-06-29 08:17:16.283651,10.22.244.23,Mumbai,/hr-portal,api_key,True,4.96,whoami|whoami|query_db|query_db|query_db,DEV_891
EVT-0018433,USER_010,human_user,2026-06-29 08:19:27.345342,10.16.41.143,Chennai,/email,mfa_otp,True,41.66,whoami|query_db|ps_aux|whoami|cd,DEV_145
EVT-0018434,USER_025,human_user,2026-06-29 08:21:11.625281,10.35.3.19,Hyderabad,/finance-db,mfa_push,True,59.53,export_csv|export_csv|git_pull|export_csv|query_db,DEV_129
EVT-0018435,SVC_058,service_account,2026-06-29 08:21:53.394887,10.34.69.96,Singapore,/wiki,api_key,True,3.41,rdp_connect|rdp_connect|wget|rdp_connect|cd,DEV_675
EVT-0018436,USER_007,human_user,2026-06-29 08:22:25.844324,10.34.214.204,Mumbai,/internal-api,mfa_otp,True,21.02,ps_aux|ps_aux|scp,DEV_151
EVT-0018437,USER_021,human_user,2026-06-29 08:22:27.577891,10.6.223.65,Chennai,/internal-api,sso,True,46.49,wget|cat|cd,DEV_814
EVT-0018438,USER_046,human_user,2026-06-29 08:22:45.864966,10.19.131.205,Pune,/email,mfa_push,True,28.59,grep|export_csv|export_csv|curl|grep,DEV_400
EVT-0018439,USER_013,human_user,2026-06-29 08:22:55.852235,10.25.140.44,Delhi,/sensor-data,mfa_push,True,18.5,scp|export_csv|export_csv,DEV_793
EVT-0018440,SVC_062,service_account,2026-06-29 08:23:23.088913,10.18.116.102,Hyderabad,/github,api_key,True,3.83,sudo_su|grep|sudo_su|sudo_su,DEV_756
EVT-0018441,USER_006,human_user,2026-06-29 08:24:24.611242,10.36.147.200,Singapore,/sensor-data,mfa_otp,True,21.18,cd|whoami|ps_aux|ps_aux|ps_aux,DEV_785
EVT-0018442,EDGE_068,edge_device,2026-06-29 08:28:31.916780,192.168.196.36,Bengaluru,/firmware-update,certificate,True,0.5,scp|scp|scp,SecureRTOS-3.4/45:D7:BF:C3:E5:C1
EVT-0018443,SVC_062,service_account,2026-06-29 08:36:37.781940,10.18.116.117,Hyderabad,/github,api_key,True,2.24,scp|sudo_su,DEV_756
EVT-0018444,USER_045,human_user,2026-06-29 08:37:12.804096,10.5.134.135,Mumbai,/email,sso,True,37.71,whoami|ps_aux|grep|wget|ps_aux,DEV_684
