entity_id,day,composite_score,ewma_score,consecutive_elevated_days,sustained_drift_detected,hour_component,device_component,resource_component,session_component
USER_040,2026-06-24,0.1651,0.1642,0,False,0.08,0.3333,0.0969,0.0999
USER_040,2026-06-25,0.1578,0.1623,0,False,0.0258,0.3333,0.1011,0.1116
USER_040,2026-06-26,0.1665,0.1635,0,False,0.0365,0.3333,0.1374,0.0901
USER_040,2026-06-28,0.1551,0.161,0,False,0.0198,0.3333,0.1393,0.047
USER_040,2026-06-29,0.1967,0.1717,0,False,0.2133,0.3333,0.1612,0.0286
USER_040,2026-06-30,0.2288,0.1889,0,False,0.2284,0.3333,0.2248,0.0785
USER_041,2026-06-11,0.0325,0.0325,0,False,0.1023,0.0,0.0058,0.0514
USER_041,2026-06-12,0.1705,0.0739,0,False,0.2163,0.25,0.0755,0.148
USER_041,2026-06-13,0.1793,0.1055,0,False,0.2665,0.25,0.1298,0.0601
USER_041,2026-06-14,0.1684,0.1244,0,False,0.232,0.25,0.1532,0.0052
USER_041,2026-06-15,0.1348,0.1275,0,False,0.1001,0.25,0.1091,0.0355
USER_041,2026-06-16,0.2013,0.1496,0,False,0.1295,0.4,0.1353,0.074
USER_041,2026-06-17,0.2248,0.1722,0,False,0.1814,0.4,0.1955,0.0495
USER_041,2026-06-18,0.2801,0.2046,0,False,0.313,0.4,0.2587,0.0994
USER_041,2026-06-19,0.2078,0.2055,0,False,0.3088,0.25,0.2335,0.005
USER_041,2026-06-20,0.2048,0.2053,0,False,0.2665,0.25,0.2098,0.0677
USER_041,2026-06-21,0.225,0.2112,0,False,0.2558,0.25,0.2015,0.192
USER_041,2026-06-22,0.2146,0.2122,0,False,0.31,0.25,0.1816,0.1158
USER_041,2026-06-23,0.1153,0.1832,0,False,0.234,0.0,0.1749,0.08
USER_041,2026-06-24,0.1678,0.1785,0,False,0.1519,0.25,0.1208,0.1308
USER_041,2026-06-25,0.1575,0.1722,0,False,0.05,0.25,0.1695,0.108
USER_041,2026-06-26,0.1501,0.1656,0,False,0.0783,0.25,0.1174,0.1209
USER_041,2026-06-27,0.145,0.1594,0,False,0.1168,0.25,0.096,0.0891
USER_041,2026-06-28,0.1446,0.155,0,False,0.1606,0.25,0.0984,0.0398
USER_041,2026-06-29,0.1698,0.1594,0,False,0.2034,0.25,0.0963,0.1259
USER_041,2026-06-30,0.2004,0.1717,0,False,0.4553,0.25,0.0324,0.1233
USER_042,2026-06-14,0.5679,0.5679,1,False,0.9855,0.0,1.0,0.354
USER_042,2026-06-15,0.4072,0.5197,2,False,0.4744,0.0,1.0,0.0619
USER_042,2026-06-16,0.294,0.452,3,False,0.5398,0.0,0.5459,0.1116
USER_042,2026-06-17,0.2694,0.3972,4,False,0.5572,0.0,0.4896,0.0552
USER_042,2026-06-18,0.113,0.312,0,False,0.4608,0.0,0.0612,0.0124
USER_042,2026-06-19,0.2193,0.2841,0,False,0.501,0.3333,0.0567,0.0101
USER_042,2026-06-22,0.2197,0.2648,0,False,0.5055,0.3333,0.0346,0.0413
USER_042,2026-06-23,0.2638,0.2645,0,False,0.3682,0.5,0.0666,0.1008
USER_042,2026-06-24,0.357,0.2923,0,False,0.4053,0.5,0.2978,0.1831
USER_042,2026-06-25,0.3795,0.3184,0,False,0.2954,0.5,0.474,0.141
USER_042,2026-06-26,0.4349,0.3534,1,False,0.4741,0.5,0.4552,0.2676
USER_042,2026-06-29,0.4221,0.374,2,False,0.7168,0.5,0.2978,0.197
USER_042,2026-06-30,0.3841,0.377,3,False,0.6487,0.5,0.1837,0.246
USER_043,2026-06-12,0.2579,0.2579,0,False,0.2749,0.0,0.5434,0.1996
USER_043,2026-06-15,0.2066,0.2425,0,False,0.3171,0.0,0.3976,0.1195
USER_043,2026-06-16,0.1999,0.2298,0,False,0.2572,0.0,0.4214,0.1103
USER_043,2026-06-17,0.1859,0.2166,0,False,0.299,0.0,0.3597,0.0911
USER_043,2026-06-18,0.1469,0.1957,0,False,0.1919,0.0,0.3345,0.0407
USER_043,2026-06-19,0.1422,0.1796,0,False,0.1732,0.0,0.3397,0.0283
USER_043,2026-06-20,0.1318,0.1653,0,False,0.1695,0.0,0.3126,0.0205
USER_043,2026-06-22,0.0999,0.1457,0,False,0.1424,0.0,0.2351,0.0047
USER_043,2026-06-23,0.0768,0.125,0,False,0.0916,0.0,0.1918,0.005
USER_043,2026-06-24,0.0687,0.1081,0,False,0.1072,0.0,0.1569,0.0008
USER_043,2026-06-25,0.0566,0.0927,0,False,0.0337,0.0,0.1297,0.0547
USER_043,2026-06-26,0.0678,0.0852,0,False,0.096,0.0,0.1431,0.0282
USER_043,2026-06-29,0.0436,0.0727,0,False,0.0391,0.0,0.1165,0.004
USER_043,2026-06-30,0.0667,0.0709,0,False,0.0671,0.0,0.1606,0.0254
USER_044,2026-06-12,0.1313,0.1313,0,False,0.2872,0.0,0.106,0.2103
USER_044,2026-06-13,0.1198,0.1279,0,False,0.2434,0.0,0.0782,0.2381
USER_044,2026-06-14,0.1208,0.1257,0,False,0.3249,0.0,0.0306,0.2331
USER_044,2026-06-15,0.0812,0.1124,0,False,0.2002,0.0,0.0115,0.1885
USER_044,2026-06-16,0.0484,0.0932,0,False,0.1107,0.0,0.005,0.1239
USER_044,2026-06-17,0.056,0.082,0,False,0.1233,0.0,0.0506,0.0809
USER_044,2026-06-18,0.0476,0.0717,0,False,0.0773,0.0,0.0712,0.0539
USER_044,2026-06-19,0.0422,0.0628,0,False,0.023,0.0,0.111,0.0213
USER_044,2026-06-22,0.0613,0.0624,0,False,0.0488,0.0,0.1653,0.0097
USER_044,2026-06-23,0.1466,0.0877,0,False,0.1141,0.25,0.1477,0.0227
USER_044,2026-06-24,0.2258,0.1291,0,False,0.1113,0.4,0.2288,0.0743
USER_044,2026-06-25,0.2187,0.156,0,False,0.0854,0.4,0.214,0.0872
USER_044,2026-06-26,0.2416,0.1817,0,False,0.0909,0.5,0.1796,0.0979
USER_044,2026-06-28,0.2996,0.217,0,False,0.2907,0.5714,0.0856,0.2218
USER_044,2026-06-29,0.309,0.2446,0,False,0.3582,0.5714,0.0632,0.2349
USER_044,2026-06-30,0.2711,0.2526,0,False,0.3014,0.5714,0.0,0.1971
USER_045,2026-06-12,0.1836,0.1836,0,False,0.216,0.0,0.3854,0.1241
USER_045,2026-06-13,0.2084,0.1911,0,False,0.195,0.0,0.4337,0.1966
USER_045,2026-06-14,0.1435,0.1768,0,False,0.1373,0.0,0.1693,0.3261
USER_045,2026-06-15,0.0958,0.1525,0,False,0.1525,0.0,0.1288,0.1332
USER_045,2026-06-16,0.0541,0.123,0,False,0.1483,0.0,0.0628,0.028
USER_045,2026-06-17,0.0626,0.1049,0,False,0.23,0.0,0.0122,0.0647
USER_045,2026-06-18,0.0593,0.0912,0,False,0.2173,0.0,0.0208,0.0478
USER_045,2026-06-19,0.0577,0.0812,0,False,0.0839,0.0,0.1109,0.0385
USER_045,2026-06-20,0.0631,0.0757,0,False,0.073,0.0,0.1469,0.0222
USER_045,2026-06-22,0.0305,0.0622,0,False,0.0112,0.0,0.0883,0.0088
USER_045,2026-06-23,0.0462,0.0574,0,False,0.0563,0.0,0.0949,0.0322
USER_045,2026-06-24,0.0713,0.0616,0,False,0.1062,0.0,0.1309,0.0541
USER_045,2026-06-25,0.0767,0.0661,0,False,0.221,0.0,0.0787,0.0446
USER_045,2026-06-26,0.0917,0.0738,0,False,0.2707,0.0,0.0642,0.0913
USER_045,2026-06-27,0.071,0.0729,0,False,0.1815,0.0,0.0533,0.0934
USER_045,2026-06-28,0.0491,0.0658,0,False,0.1319,0.0,0.014,0.0927
USER_045,2026-06-29,0.0274,0.0543,0,False,0.0645,0.0,0.0023,0.0692
USER_045,2026-06-30,0.0325,0.0478,0,False,0.0587,0.0,0.0122,0.0857
USER_046,2026-06-11,0.109,0.109,0,False,0.0732,0.25,0.0634,0.0019
USER_046,2026-06-12,0.1952,0.1349,0,False,0.2748,0.25,0.1171,0.1506
USER_046,2026-06-14,0.2223,0.1611,0,False,0.31,0.25,0.1408,0.2152
USER_046,2026-06-15,0.2097,0.1757,0,False,0.2597,0.25,0.1544,0.1823
USER_046,2026-06-16,0.1502,0.168,0,False,0.0977,0.25,0.0766,0.1634
USER_046,2026-06-17,0.1596,0.1655,0,False,0.159,0.25,0.0548,0.1821
USER_046,2026-06-18,0.1769,0.1689,0,False,0.1501,0.25,0.1242,0.1733
USER_046,2026-06-19,0.1477,0.1626,0,False,0.2357,0.0,0.2024,0.1994
USER_046,2026-06-22,0.1266,0.1518,0,False,0.206,0.0,0.1947,0.1349
USER_046,2026-06-23,0.1006,0.1364,0,False,0.1369,0.0,0.205,0.0585
USER_046,2026-06-24,0.0944,0.1238,0,False,0.1018,0.0,0.2459,0.0014
USER_046,2026-06-25,0.1454,0.1303,0,False,0.1684,0.0,0.3224,0.0748
USER_046,2026-06-26,0.1543,0.1375,0,False,0.1889,0.0,0.3606,0.0418
USER_046,2026-06-28,0.1364,0.1372,0,False,0.178,0.0,0.327,0.0134
USER_046,2026-06-29,0.1592,0.1438,0,False,0.2041,0.0,0.3596,0.0525
USER_046,2026-06-30,0.1669,0.1507,0,False,0.0255,0.25,0.2755,0.0207
USER_047,2026-06-12,0.121,0.121,0,False,0.1911,0.0,0.0961,0.2699
USER_047,2026-06-13,0.1069,0.1168,0,False,0.1198,0.0,0.0961,0.2707
USER_047,2026-06-14,0.0949,0.1102,0,False,0.1844,0.0,0.0128,0.2709
USER_047,2026-06-15,0.2008,0.1374,0,False,0.3061,0.0,0.3201,0.218
USER_047,2026-06-16,0.1962,0.1551,0,False,0.3411,0.0,0.2827,0.216
USER_047,2026-06-17,0.1729,0.1604,0,False,0.2562,0.0,0.2711,0.2017
USER_047,2026-06-18,0.1372,0.1534,0,False,0.1954,0.0,0.1909,0.204
USER_047,2026-06-19,0.0664,0.1273,0,False,0.0609,0.0,0.0623,0.1777
USER_047,2026-06-22,0.2221,0.1558,0,False,0.1448,0.5,0.048,0.1438
USER_047,2026-06-23,0.2114,0.1725,0,False,0.108,0.5,0.0364,0.1444
USER_047,2026-06-24,0.2585,0.1983,0,False,0.0158,0.5,0.2498,0.152
USER_047,2026-06-25,0.2595,0.2166,0,False,0.0749,0.5,0.2352,0.1198
USER_047,2026-06-26,0.3135,0.2457,0,False,0.1854,0.5,0.3494,0.1082
USER_047,2026-06-27,0.3064,0.2639,0,False,0.1549,0.5,0.3537,0.0964
USER_047,2026-06-29,0.2734,0.2668,0,False,0.1248,0.5,0.2833,0.0675
USER_047,2026-06-30,0.1097,0.2196,0,False,0.2147,0.0,0.1528,0.1045
USER_048,2026-06-12,0.1336,0.1336,0,False,0.3013,0.0,0.0,0.3666
USER_048,2026-06-13,0.1289,0.1322,0,False,0.2629,0.0,0.0,0.3813
USER_048,2026-06-14,0.126,0.1303,0,False,0.2498,0.0,0.0,0.3802
USER_048,2026-06-15,0.0829,0.1161,0,False,0.3052,0.0,0.0,0.1092
USER_048,2026-06-16,0.0595,0.0991,0,False,0.1747,0.0,0.0,0.1229
USER_048,2026-06-17,0.0523,0.0851,0,False,0.0805,0.0,0.0,0.1813
USER_048,2026-06-18,0.0643,0.0788,0,False,0.1568,0.0,0.0,0.1646
USER_048,2026-06-19,0.0815,0.0796,0,False,0.3075,0.0,0.0,0.1001
USER_048,2026-06-22,0.0695,0.0766,0,False,0.1649,0.0,0.0,0.1827
USER_048,2026-06-23,0.0637,0.0727,0,False,0.1533,0.0,0.0,0.1651
USER_048,2026-06-24,0.1564,0.0978,0,False,0.1633,0.25,0.0,0.2438
USER_048,2026-06-25,0.1548,0.1149,0,False,0.2133,0.25,0.0,0.186
USER_048,2026-06-26,0.1599,0.1284,0,False,0.2561,0.25,0.0,0.1684
USER_048,2026-06-29,0.1453,0.1335,0,False,0.1992,0.25,0.0,0.1524
USER_048,2026-06-30,0.1684,0.144,0,False,0.0605,0.4,0.0439,0.1156
USER_049,2026-06-12,0.2407,0.2407,0,False,0.8912,0.0,0.1591,0.0736
USER_049,2026-06-14,0.2668,0.2485,0,False,1.0,0.0,0.1733,0.0739
USER_049,2026-06-15,0.2565,0.2509,0,False,1.0,0.0,0.0828,0.1584
USER_049,2026-06-16,0.2559,0.2524,0,False,0.5727,0.3333,0.1001,0.0567
USER_049,2026-06-17,0.2502,0.2518,0,False,0.5307,0.3333,0.1319,0.0226
USER_049,2026-06-18,0.2266,0.2442,0,False,0.5307,0.3333,0.0161,0.0782
USER_049,2026-06-19,0.1998,0.2309,0,False,0.3659,0.3333,0.0185,0.1055
USER_049,2026-06-20,0.1961,0.2204,0,False,0.241,0.3333,0.0651,0.1417
USER_049,2026-06-21,0.1954,0.2129,0,False,0.2446,0.3333,0.0651,0.135
USER_049,2026-06-22,0.1634,0.1981,0,False,0.1711,0.3333,0.0261,0.1065
USER_049,2026-06-23,0.2028,0.1995,0,False,0.3263,0.3333,0.1221,0.0047
USER_049,2026-06-24,0.2346,0.21,0,False,0.4053,0.3333,0.1376,0.0616
USER_049,2026-06-25,0.2065,0.209,0,False,0.3072,0.3333,0.0665,0.1253
USER_049,2026-06-26,0.1764,0.1992,0,False,0.2583,0.3333,0.0191,0.0952
USER_049,2026-06-28,0.1653,0.189,0,False,0.1809,0.3333,0.0351,0.0929
USER_049,2026-06-29,0.1686,0.1829,0,False,0.2055,0.3333,0.0202,0.1073
USER_049,2026-06-30,0.1925,0.1858,0,False,0.2671,0.3333,0.0393,0.1362
USER_050,2026-06-11,0.1348,0.1348,0,False,0.0981,0.0,0.1503,0.3508
USER_050,2026-06-12,0.1261,0.1322,0,False,0.2468,0.0,0.2324,0.0354
USER_050,2026-06-13,0.1369,0.1336,0,False,0.2722,0.0,0.2587,0.024
USER_050,2026-06-14,0.1446,0.1369,0,False,0.3109,0.0,0.2709,0.0057
USER_050,2026-06-15,0.1276,0.1341,0,False,0.2382,0.0,0.1967,0.1047
USER_050,2026-06-16,0.255,0.1704,0,False,0.1852,0.5,0.1284,0.1473
USER_050,2026-06-17,0.2655,0.1989,0,False,0.1401,0.5,0.1736,0.1773
USER_050,2026-06-18,0.282,0.2239,0,False,0.3033,0.5,0.1254,0.1684
USER_050,2026-06-19,0.2657,0.2364,0,False,0.2718,0.5,0.0493,0.2327
USER_050,2026-06-20,0.272,0.2471,0,False,0.2852,0.5,0.0594,0.2357
USER_050,2026-06-21,0.2804,0.2571,0,False,0.3015,0.5,0.0717,0.243
USER_050,2026-06-22,0.2378,0.2513,0,False,0.1875,0.5,0.0446,0.1847
USER_050,2026-06-23,0.19,0.2329,0,False,0.102,0.3333,0.0821,0.2247
USER_050,2026-06-24,0.2091,0.2258,0,False,0.0515,0.3333,0.2137,0.1736
USER_050,2026-06-25,0.1904,0.2152,0,False,0.1011,0.3333,0.1503,0.1257
USER_050,2026-06-26,0.1894,0.2074,0,False,0.1774,0.3333,0.0788,0.1515
USER_050,2026-06-28,0.2046,0.2066,0,False,0.2069,0.3333,0.1099,0.1513
USER_050,2026-06-29,0.1834,0.1996,0,False,0.2076,0.3333,0.0724,0.101
USER_050,2026-06-30,0.1899,0.1967,0,False,0.2239,0.3333,0.0908,0.0894
USER_051,2026-06-12,0.1435,0.1435,0,False,0.5284,0.0,0.0,0.1889
USER_051,2026-06-13,0.1108,0.1337,0,False,0.3788,0.0,0.0,0.1751
USER_051,2026-06-14,0.1375,0.1348,0,False,0.4315,0.0,0.0,0.256
USER_051,2026-06-15,0.051,0.1097,0,False,0.2072,0.0,0.0,0.0477
USER_051,2026-06-16,0.2627,0.1556,0,False,0.1069,0.5,0.1116,0.2889
USER_051,2026-06-17,0.2673,0.1891,0,False,0.2451,0.5,0.0752,0.2288
USER_051,2026-06-18,0.2487,0.207,0,False,0.1613,0.5,0.0576,0.2459
USER_051,2026-06-19,0.2187,0.2105,0,False,0.0986,0.5,0.0478,0.1734
USER_051,2026-06-20,0.2202,0.2134,0,False,0.1191,0.5,0.0472,0.1609
USER_051,2026-06-22,0.1955,0.208,0,False,0.0658,0.5,0.0423,0.0979
USER_051,2026-06-23,0.2597,0.2235,0,False,0.1487,0.6667,0.0784,0.0322
USER_051,2026-06-24,0.2167,0.2215,0,False,0.2101,0.5,0.0372,0.0677
USER_051,2026-06-25,0.1968,0.2141,0,False,0.1185,0.5,0.038,0.0584
USER_051,2026-06-26,0.2412,0.2222,0,False,0.2508,0.5,0.038,0.1483
USER_051,2026-06-27,0.2482,0.23,0,False,0.2882,0.5,0.0478,0.131
USER_051,2026-06-28,0.2493,0.2358,0,False,0.2908,0.5,0.0485,0.1332
USER_051,2026-06-29,0.2444,0.2384,0,False,0.2904,0.5,0.0449,0.1141
USER_051,2026-06-30,0.2591,0.2446,0,False,0.3647,0.5,0.0485,0.1083
USER_052,2026-06-12,0.0855,0.0855,0,False,0.2478,0.0,0.0863,0.0502
USER_052,2026-06-13,0.0535,0.0759,0,False,0.1665,0.0,0.0362,0.0465
USER_052,2026-06-15,0.122,0.0897,0,False,0.4842,0.0,0.0422,0.0626
USER_052,2026-06-16,0.0876,0.0891,0,False,0.2534,0.0,0.046,0.1155
USER_052,2026-06-17,0.1812,0.1167,0,False,0.2586,0.3333,0.0489,0.074
USER_052,2026-06-18,0.1681,0.1321,0,False,0.2033,0.3333,0.0362,0.0826
USER_052,2026-06-19,0.1942,0.1507,0,False,0.1905,0.3333,0.1343,0.079
USER_052,2026-06-20,0.2266,0.1735,0,False,0.1889,0.3333,0.2099,0.1293
USER_052,2026-06-21,0.2213,0.1878,0,False,0.2471,0.3333,0.1595,0.1202
USER_052,2026-06-22,0.2136,0.1956,0,False,0.0543,0.3333,0.2536,0.1334
USER_052,2026-06-23,0.2269,0.205,0,False,0.068,0.3333,0.2474,0.1952
USER_052,2026-06-24,0.1027,0.1743,0,False,0.0151,0.0,0.3013,0.0463
USER_052,2026-06-25,0.0624,0.1407,0,False,0.0044,0.0,0.1931,0.0179
USER_052,2026-06-26,0.0399,0.1105,0,False,0.0421,0.0,0.1039,0.0016
USER_052,2026-06-29,0.0412,0.0897,0,False,0.151,0.0,0.0273,0.014
USER_052,2026-06-30,0.092,0.0904,0,False,0.2414,0.0,0.1343,0.017
USER_053,2026-06-12,0.2185,0.2185,0,False,0.8019,0.0,0.0364,0.2362
USER_053,2026-06-13,0.1716,0.2044,0,False,0.5925,0.0,0.0286,0.2225
USER_053,2026-06-15,0.2008,0.2034,0,False,0.6905,0.0,0.1065,0.1539
USER_053,2026-06-16,0.1474,0.1866,0,False,0.4849,0.0,0.067,0.1514
USER_053,2026-06-17,0.1374,0.1718,0,False,0.5046,0.0,0.0477,0.1111
USER_053,2026-06-18,0.1116,0.1537,0,False,0.4786,0.0,0.0083,0.0667
USER_053,2026-06-19,0.1268,0.1457,0,False,0.5437,0.0,0.0417,0.0277
USER_053,2026-06-22,0.0985,0.1315,0,False,0.3778,0.0,0.0619,0.0218
USER_053,2026-06-23,0.0675,0.1123,0,False,0.2442,0.0,0.0407,0.032
USER_053,2026-06-24,0.0663,0.0985,0,False,0.1092,0.0,0.1182,0.0449
USER_053,2026-06-25,0.0767,0.0919,0,False,0.118,0.0,0.1431,0.0506
USER_053,2026-06-26,0.0882,0.0908,0,False,0.0857,0.0,0.1842,0.0793
USER_053,2026-06-27,0.0809,0.0879,0,False,0.0743,0.0,0.1827,0.0561
USER_053,2026-06-28,0.0633,0.0805,0,False,0.0379,0.0,0.1538,0.0479
USER_053,2026-06-29,0.0742,0.0786,0,False,0.0538,0.0,0.1316,0.1198
USER_053,2026-06-30,0.1934,0.113,0,False,0.1433,0.25,0.2962,0.0043
USER_054,2026-06-11,0.1042,0.1042,0,False,0.3001,0.0,0.0042,0.2147
USER_054,2026-06-12,0.1352,0.1135,0,False,0.2221,0.0,0.0311,0.4075
USER_054,2026-06-15,0.1967,0.1385,0,False,0.1383,0.3333,0.0311,0.2983
USER_054,2026-06-16,0.243,0.1698,0,False,0.4566,0.3333,0.0158,0.2348
USER_054,2026-06-17,0.2606,0.1971,0,False,0.531,0.3333,0.028,0.2299
USER_054,2026-06-18,0.2792,0.2217,0,False,0.6081,0.3333,0.0338,0.2369
USER_054,2026-06-19,0.2399,0.2272,0,False,0.4774,0.3333,0.0123,0.2036
USER_054,2026-06-22,0.262,0.2376,0,False,0.5957,0.3333,0.0197,0.1848
USER_054,2026-06-23,0.2793,0.2501,0,False,0.7675,0.3333,0.0117,0.1114
USER_054,2026-06-24,0.295,0.2636,0,False,0.7573,0.3333,0.067,0.117
USER_054,2026-06-25,0.2446,0.2579,0,False,0.4856,0.3333,0.0779,0.1204
USER_054,2026-06-26,0.2355,0.2511,0,False,0.4092,0.3333,0.0992,0.1193
USER_054,2026-06-28,0.2121,0.2394,0,False,0.2741,0.3333,0.1251,0.0986
USER_054,2026-06-29,0.2073,0.2298,0,False,0.2209,0.3333,0.1439,0.0995
USER_054,2026-06-30,0.2398,0.2328,0,False,0.1392,0.5,0.1839,0.0339
USER_055,2026-06-12,0.1129,0.1129,0,False,0.1186,0.0,0.1826,0.1723
USER_055,2026-06-13,0.0933,0.1071,0,False,0.1032,0.0,0.1481,0.1412
USER_055,2026-06-15,0.0341,0.0852,0,False,0.1186,0.0,0.0033,0.0468
USER_055,2026-06-16,0.0679,0.08,0,False,0.1191,0.0,0.1061,0.0614
USER_055,2026-06-17,0.1051,0.0875,0,False,0.2464,0.0,0.1282,0.0866
USER_055,2026-06-18,0.0682,0.0817,0,False,0.1269,0.0,0.0793,0.0949
USER_055,2026-06-19,0.089,0.0839,0,False,0.1716,0.0,0.0941,0.1326
USER_055,2026-06-20,0.0928,0.0866,0,False,0.1654,0.0,0.0658,0.2001
USER_055,2026-06-22,0.1153,0.0952,0,False,0.129,0.0,0.1704,0.1918
USER_055,2026-06-23,0.0989,0.0963,0,False,0.0126,0.0,0.2064,0.1721
USER_055,2026-06-24,0.4575,0.2047,0,False,0.1422,0.9167,0.2372,0.4146
USER_055,2026-06-25,0.4855,0.2889,0,False,0.26,0.9167,0.231,0.4462
USER_055,2026-06-26,0.464,0.3415,0,False,0.1099,0.9167,0.2781,0.4181
USER_055,2026-06-27,0.5081,0.3914,1,False,0.1799,0.9167,0.2969,0.5402
USER_055,2026-06-28,0.4904,0.4211,2,False,0.1321,0.9167,0.2876,0.5136
USER_055,2026-06-29,0.4711,0.4361,3,False,0.1755,0.9167,0.1826,0.5313
USER_055,2026-06-30,0.4161,0.4301,4,False,0.0487,0.9167,0.1662,0.4076
